Vila da Praia da Vitória	38.7339162	-27.0646976	21035	Açores
Santa Cruz da Graciosa	39.083229	-28.00094	4391	Açores
Velas	38.6839843	-28.2131879	5398	Açores
Lajes do Pico	38.3997677	-28.2519641	4711	Açores
Madalena	38.536739	-28.52179	6049	Açores
São Roque do Pico	38.5160544	-28.3140488	3388	Açores
Horta	38.5348447	-28.6299812	14994	Açores
Lajes das Flores	39.3782624	-31.1781975	1504	Açores
Santa Cruz das Flores	39.4582827	-31.1338071	2289	Açores
Corvo	39.7023111	-31.1080244	430	Açores
Calheta	32.7379818	-17.180948	11521	Madeira
Câmara de Lobos	32.6560289	-16.96736	35666	Madeira
Funchal	32.6669328	-16.9240554	111892	Madeira
Machico	32.7176509	-16.767759	21828	Madeira
Ponta do Sol	32.681067	-17.104073	8862	Madeira
Porto Moniz	32.8666844	-17.1706079	2711	Madeira
Ribeira Brava	32.6759	-17.056129	13375	Madeira
Santa Cruz	32.6892815	-16.7907398	43005	Madeira
Santana	32.792609	-16.875919	7719	Madeira
São Vicente	32.8040637	-17.0470138	5723	Madeira
Porto Santo	33.0759749	-16.3346061	5483	Madeira
